675,-6689,-3037,-830,-3788
9055,6269,-5948,-1448,5000
-9988,2032,2633,9314,-2805
-9301,-1257,-1027,-739,-3615
2173,-7281,1059,3531,-4621
6113,1524,4380,-8787,-1283
-9912,-9080,-207,-9894,3876
1182,-6614,-9803,-3099,-6849
3692,2309,-6457,-5587,9856
-7364,8069,-4896,-3318,-8609
-7577,243,-7139,1133,742
-1865,-7803,744,-9616,6099
2254,3712,-4445,-7365,8823
823,-8166,1117,3794,-1371
8112,9099,2047,7501,7638
2019,2270,-5857,-1758,711
-5629,-4655,7529,1553,3900
-1607,6108,3065,-172,-7104
4828,-7379,397,7619,-2561
-1458,-8975,8768,-255,-2057
186,-5003,-3243,-4530,-5617
-7275,4006,-1829,-4593,1119
7523,-8875,-560,-8120,-235
5363,-2440,-6245,-1116,-8389
8709,5222,-2778,-2166,1030
2576,8477,8584,502,7099
6901,-4120,-6825,1067,-4084
4793,7236,2336,-3909,8277
-5377,7415,-8635,7934,3149
-5910,-9807,-82,1153,7578
-4286,151,-5859,-3648,-5443
-8682,6879,-3876,-697,8902
9602,-7357,3958,4058,-4871
-3671,30,-4250,-2952,-7148
9399,-9369,-983,-1405,-246
8327,2272,7326,-1780,4884
-4411,-2924,-2280,-4964,-195
1140,-2123,-3124,-6466,-5999
-7107,-8514,-6077,-9982,5721
-6099,4064,3692,-4839,5652
-3888,-9686,-9372,4335,-3273
-1825,5353,1730,-2364,-8803
-4980,-7104,476,-5760,-5250
-9485,-5733,-7066,-9122,-5716
485,9588,6149,-4407,-5992
2339,-1738,-1619,-6585,-9766
3587,4345,234,-1649,3378
1503,9081,-1484,-7969,-7443
-7769,-6809,-412,-2532,-852
915,8920,628,3396,5620
9716,-9591,1371,8385,-9711
-8306,-6141,5331,-4073,-3562
8696,-7417,-1107,9998,-2632
8207,-8580,-2779,6311,2696
-9828,6376,2037,8985,2591
-7784,-2372,-6791,1602,5622
-5649,2606,-3279,3201,7831
-7250,8809,-8992,-5246,-4509
-3823,-677,5424,4369,-4102
7757,-485,-899,-333,3838
6394,-7085,375,-2792,-7630
6683,-4543,1007,-9106,-14
4020,-7348,712,-1157,5656
-8458,3999,8433,7973,-3579
-21,-2396,-2895,-8622,-7113
-3674,-3014,-1419,5831,-4910
9760,-2789,-5621,8591,-9675
9637,-5374,9312,6732,-9394
-8382,8867,-6168,3274,7131
-8865,-6678,-2916,7242,1076
-1749,-7256,3847,9452,6746
-2729,-7170,-9368,7597,9176
687,-8892,-593,4415,5316
-7,5914,-5494,-9909,8712
-5704,-2329,7861,3632,2326
-5592,-8649,5814,-600,148
-5576,4770,7008,6824,-1
4707,2793,2415,-4637,-6050
535,-7886,-9705,116,-4813
5256,2605,3934,3238,-2217
754,-7917,-2881,-9526,-34
8653,9967,4198,6348,7350
-652,612,1657,-2443,-7752
4831,-699,8316,407,4271
4270,-9808,-6521,-6232,-5686
-6175,-8739,9438,-6016,5636
-5952,-5263,-2976,5583,-8719
-8937,-5374,-593,7551,3047
6294,8788,3435,-966,7889
-6144,3761,-3863,2494,4598
2457,-5521,-5175,1854,-881
5317,-9395,-2726,4479,4259
-2495,-7485,-4210,5094,-5100
8023,-791,1709,-3871,-1563
-9654,-2294,343,1199,-6369
6462,4343,-4713,1597,6197
-6381,-7392,8553,1775,-454
4340,-4382,-9367,6222,7949
-6298,-4119,4857,-8886,-5665
-1871,144,-8067,2974,8252
-2444,2232,4286,-6648,-4830
9348,8921,-7765,6817,-5302
-1125,-3842,-5876,4088,399
9906,2258,-6651,-9469,-2691
8553,-2583,-2481,8979,-2084
-5477,3486,9153,7243,2105
-8601,-9342,-2486,765,-5712
-6952,5854,-9250,507,5413
-4903,-7241,6348,5028,6496
-5306,-48,-9284,7948,-5730
-9302,6413,-4668,2173,-1991
-8624,738,-5694,4429,2671
-7638,-96,-6101,-652,801
3649,-5142,-288,-324,-9281
-7103,-8005,-9914,6336,3494
-111,8905,4406,5815,4356
2438,3147,-3254,7969,-5982
5707,3553,7914,-6955,-109
-7543,-7140,-4763,3264,6018
2029,-7726,-6467,4577,2391
1329,3281,886,-2214,-245
4155,3961,-9619,7831,-7744
-4788,-3214,-9243,-2802,8759
-4421,-4670,3810,6753,-6606
72,-7474,9317,3855,8316
-5896,-4153,9255,5680,-728
-4284,-2919,-1244,-6229,-4455
628,-8844,-8463,3471,-245
-4133,6867,-7942,-6459,-9194
3663,2316,-1605,9688,184
-6220,-883,-8687,-49,-6718
462,-2054,9101,-7277,-5662
-3025,8088,2939,7665,-5048
9197,-3716,-8219,-5003,-2594
6507,1288,475,-3089,7704
-3669,-8144,5404,645,-6009
5655,9228,-4707,5677,-155
-7173,4002,-6423,1082,-3813
-8568,-9514,6236,6789,9407
7290,7965,8274,-9987,4615
1578,5457,5833,8859,-1013
3659,-7853,-4362,-2644,3413
-9037,-2068,7384,6124,3725
3724,-1388,29,1289,-3409
-4941,2846,6332,-8911,-8964
-3430,1757,1034,-5986,1426
-9674,-8159,5003,1230,-6329
-6695,3815,-2970,-3505,527
6152,-8513,-3196,7793,-8494
8906,-1771,-8047,-8524,9956
-3987,6993,-7129,2177,-7389
6087,-1477,-4093,6060,-50
6792,9960,-5604,5815,6980
-7996,8535,-2059,1136,9122
9488,7756,-3885,-9564,-830
-6398,-4742,1023,7407,-5774
7234,7910,3179,5085,-1636
-6677,-4675,-9487,7937,5672
-9692,-2393,5173,8386,9143
-9296,6135,-6741,3501,-6822
7899,2938,-2041,5339,-8380
-7463,2470,1274,9504,8890
8719,3305,-985,-7153,654
-9830,-4967,5810,6272,7141
-3986,-6215,-1220,-8172,-1188
-9723,-136,-5304,-8208,-2501
-7563,-5456,-1848,4593,-8486
-1402,5312,3287,-1435,4757
9500,-4424,8383,-9594,2464
6500,-4456,-3875,-1213,9372
-5558,7690,2380,8409,-3231
-9683,-6805,1880,3704,344
-2964,-3828,-3229,2316,-7634
2911,-6683,1795,8493,-4128
5266,531,-6355,-8041,-2468
1492,-4202,5690,-1036,-647
-4970,8282,-501,-1701,-9976
2290,-8372,811,9533,-7547
-7314,-890,1230,-4574,1091
-8403,6252,-8837,-1107,-4511
-1626,7515,-5246,9942,8673
-2672,1572,6279,8753,-4269
-3103,2441,7846,-380,5548
-1913,-4543,8314,-2513,2385
-6938,7883,-8225,-9682,-2650
1721,-3959,67,-5695,7703
-2303,-6682,6924,1647,-4478
-7452,-8893,-1469,8688,-9716
-8061,6216,9128,-9838,-2351
1187,250,6434,5132,-2679
2503,7840,-5918,-3542,-2145
-5469,-1176,-5297,-233,-3845
-4418,-4288,8666,-1444,3073
-2789,-1081,-6903,5452,5808
5063,-4500,8117,-7879,-7926
-4149,1146,5111,9746,-1979
4360,-584,-1159,6270,-2451
6296,-6898,-1687,3784,1346
9044,7747,-4141,8058,-8391
-1238,-224,-1158,-8964,879
-205,8153,-7350,504,-154
-328,-854,-16,-4882,8165
5555,-1178,-9142,-6167,-5904
9991,-7813,662,-4545,-4745
-7555,7509,8070,1295,2282
-8319,3665,-1605,907,-8917
-316,5910,-368,164,409
1887,-7507,5070,-8590,-6182
3920,6800,-9436,1394,5493
-2414,9800,8824,3762,5953
-1704,-311,-4589,-8562,-9621
-4054,8105,1809,-5840,3076
2383,4224,209,360,8043
6390,5933,-8575,-2549,8416
-3838,5515,4675,5657,-2255
4882,5842,6076,-4981,8774
6766,717,3846,2609,-5622
-3657,-8260,-151,-6178,-9574
-5746,-7605,669,-2521,-7235
5051,6895,-4160,8339,6942
-336,-3750,-3467,-4661,-9690
9917,-8972,6085,3041,-8901
-7787,4219,7257,6621,8217
5758,-2133,-6063,7739,5540
-4342,-67,-4757,211,-7750
-6014,-3665,1471,2943,5269
9864,-1864,3041,-4486,-7785
3295,2798,-6705,-4137,-9842
-278,-2747,7833,3783,-9632
-171,-3261,9288,-9483,5963
-2612,2934,2265,32,-7279
-2437,7663,5636,-3075,-8695
-3825,-8998,-435,-4364,-919
4330,-363,-452,-714,-4381
7142,-7713,-8744,7122,-152
-324,6379,5396,6617,9805
3092,-2415,-8291,-9146,-5938
-9577,4507,-2427,-2415,9016
6262,777,339,-4111,5119
-7352,-907,4981,-4234,7680
8975,-7782,-7932,-6194,-8145
4877,-5204,-6617,951,2720
64,8940,-205,-7102,-2280
-3334,-3803,5238,9939,-6251
6403,-1401,6361,2578,8429
-6773,-2361,-4635,8134,-8305
2043,3031,-5312,-9002,-3256
-138,-3807,-8802,-9262,-7470
-8564,-702,-2571,-6899,7210
-2971,6048,-7059,-5579,4327
1856,-3511,5703,4535,-2932
-6185,-1266,-7580,9157,-6266
2306,-7272,7970,-5968,8687
-6042,-1752,-9763,153,4009
3107,6015,2663,-7897,7816
-9086,9223,2787,-1233,-2596
5554,2391,-9090,3780,-3304
-6129,-2511,5782,-3783,4317
-2556,-2805,-8968,3280,3703
-557,-499,-567,5066,-8593
-3155,-4076,-279,9224,5935
-6599,-1633,-5422,-4851,5767
-4983,2691,7113,-5567,-2009
-2797,4651,5826,9435,1330
-4362,-6633,-7441,-4612,-2694
8750,6394,-1983,3500,5873
2595,-4777,9436,4343,9411
6416,6289,-6172,7984,-8782
-6488,-3794,8041,-7085,8186
8610,520,1213,883,-7357
-805,-4231,-8838,-1954,-7052
2099,-9652,-7678,3231,-8557
8683,6949,9405,6875,6441
852,8479,-3709,-2584,4620
-9270,2964,5401,9647,7990
-1554,-8965,6315,-4469,1434
-9617,-1421,5668,-793,-5225
2193,133,-9593,-9812,-4833
5177,7851,8312,-8206,9994
-7249,5274,9487,-8049,-6057
8053,4925,2965,6507,652
32,7792,4870,-4172,5703
8401,-8201,-8830,-6073,7705
-8765,-4021,-3174,-7580,-864
7020,4730,9217,-582,-8238
7549,-5602,-9900,-5402,-6475
-1346,1910,1731,-2368,-769
-1397,-8780,-2613,-8343,6682
-8787,-7609,9362,-9888,9185
9012,-3574,-1857,6997,6764
9910,-4679,-7519,-8881,-3215
7352,-3190,2366,-269,-1029
-597,1992,-7250,9783,5587
3490,3830,-9545,4829,5955
7205,8891,-6474,3887,-9962
2206,6502,690,442,4648
9818,5497,6474,6373,4143
-5584,-1832,9765,-7462,4466
-3081,-6907,8378,-3946,-712
-5982,-8882,-2724,-4985,-4973
-4933,9513,4728,9925,-5340
8533,7147,-3655,9567,6875
8424,-6621,-7951,-9345,8774
2216,9419,-1268,-2233,1692
-8222,-1602,1922,-4466,6888
538,486,-366,2647,9080
-6992,-9322,-5745,9449,-277
9315,-250,-28,-6749,-7412
-9982,9842,5608,-2706,-5604
9256,-6563,3867,-4461,-1744
5191,1989,230,3534,-6655
-1214,-185,-9207,3396,5612
-5365,-9493,4675,4369,-1095
-5732,-1032,-4224,-949,4047
3419,4335,-2915,5687,4666
6102,5439,9420,8973,7889
8928,-9248,6280,2593,-1769
6127,6099,4481,-5176,9724
-760,9405,9896,5506,9291
-9598,7230,1641,-1551,2314
1930,-2967,-5929,-4333,-946
-4178,2143,-605,-8934,-6062
-91,301,-4823,9365,-5229
-5630,-9456,-3089,3697,-2020
-4191,595,5027,7129,260
3845,8646,-9278,-799,1270
774,6930,4603,-348,-9437
1751,2321,2766,-7596,-8029
7165,-8239,7444,-6153,-7650
2675,8488,-433,-6,7983
-2470,5817,8454,-4240,-5925
-5687,-8182,-8673,6543,9203
-7901,-8211,6571,-1571,7325
-4246,9938,-6685,1728,5983
3332,-2020,-6441,-4747,-7061
-9607,5948,-6527,-1114,-8736
-4350,-4330,-8755,-3879,6120
-892,4668,8565,5471,733
-4181,8249,-3183,-2401,-3693
-6126,4202,-183,7354,9033
-1720,-9335,-6937,1154,790
-6735,-7425,2570,-507,4385
-9016,4574,-7129,473,3497
-113,-3391,-5608,6874,5509
3384,-9905,-4439,9125,-7238
-4013,-4274,-6984,-8976,3115
-2102,-4074,-4016,4469,-2924
-6913,1382,802,7036,-4275
2549,-1028,2815,-1496,9281
-7590,7018,-8948,-2701,3880
1010,6632,6778,-5479,2120
-3701,-7414,456,7144,-4468
-4130,-9897,-3508,8211,-1744
-7329,-2351,6163,-5351,8524
2957,-4275,812,-4910,2036
-4702,8449,1761,-9935,-452
4841,-3481,-1656,-1068,-4388
-2870,-2309,8007,-7448,-5785
-6347,-8144,-7430,-8975,5920
830,-9369,-8821,5257,-2243
-8981,4587,321,5382,6277
687,483,181,6818,911
-4908,7364,7477,3151,2409
-4367,2709,3203,3681,5690
-6829,-600,4594,-6448,-9477
-9246,4285,-237,-6557,8660
3338,7079,-2719,2060,2988
5692,8341,8253,8437,-8540
7323,-6833,2800,9719,9757
-4716,-340,-3052,-9338,-8269
-7366,-2989,4397,387,-5083
1298,-6358,-9360,-2267,-8389
-7802,-6947,-3324,2077,-4226
125,-9426,352,-7690,-1581
236,-4907,7312,938,1191
-8797,-5909,-6150,66,4277
3261,9446,3748,5297,-1171
8613,-4671,1286,8548,8425
-3740,-1796,-3523,-3713,-261
5925,8729,-3406,1738,6932
3917,1533,-1398,-2662,-8068
-4962,-5591,8850,5667,1775
-2245,-6991,8278,1010,6287
3267,-6929,4633,3401,-6552
3605,-2072,-7586,-4277,-1173
-127,-1487,6092,-5332,8041
-5235,-2281,339,-7680,425
1434,-1633,3360,5593,-1621
-1,8320,-1806,9952,8732
9966,-168,-6208,2231,-2943
1009,1273,-2288,-7372,-7404
-7296,7875,9931,1901,-3822
1707,2373,7341,2882,-1906
8794,6484,2762,-1622,9937
-6235,-2580,-9204,-4257,7037
-369,-3633,-3939,-2225,4753
-8779,2379,-5074,615,-5981
-8614,7998,1394,-2429,-8387
2333,1766,6052,-3365,-9822
8676,-2634,1800,-9546,6562
-2194,-4321,9238,7072,-8721
155,6548,3624,9664,9050
1114,-5592,-774,3401,-7037
-3529,-273,-8170,-5203,-5643
2043,-7954,8959,-7830,852
-9545,5521,-2297,5616,-4055
-7456,7424,2656,-6229,7436
9329,-4969,-8380,2780,6082
-3771,-4143,-1519,-7923,17
-7091,2956,-1207,-1747,8445
-2822,397,6378,-6593,-2891
2767,-8576,9486,746,7718
-8915,-8504,4164,-6136,-3682
-7588,-5712,7887,7213,-5696
6388,-6442,-4536,-3503,-8797
-4605,-2363,6686,671,-6500
-7462,-4054,-7697,6212,-6601
-4268,-7776,-360,3801,-7439
5539,1378,-7142,7887,7976
-2909,-3812,3160,-532,-3239
-1936,-8534,-6900,-7836,1368
-4924,9649,-8575,5395,-7908
-4699,-2762,-345,-9619,190
6151,5730,-4548,-2165,-3839
6421,1889,8040,943,-622
8242,-6085,6733,-9049,3542
-3805,-4465,-4848,9657,1773
-942,2793,647,4440,9513
7125,4800,305,-1271,3859
2586,923,-5077,-8634,4463
9896,6032,-8408,5222,-5670
166,-1755,-7808,6886,3231
-3453,6901,7456,740,-3630
-3103,-2409,-7328,8520,-7069
-5760,3691,6509,8310,-2419
-2392,2587,-5690,7788,9980
9500,4517,446,-6725,-7417
1938,5399,5488,5701,-9233
3772,-6071,-430,-8626,8841
-3544,2728,-2207,-1191,-1055
5654,-6356,-7144,5577,-8495
-4927,4943,-9049,1361,648
-6010,-6769,-9115,8054,-9920
16,5070,-7044,3905,1546
-5866,6734,-5793,-7527,2882
-5015,-7220,-4169,-589,1103
-1250,5220,-5878,4337,-4387
-6565,9459,8899,3668,-3964
-8400,-6946,3482,-3393,-7883
7054,4310,1376,-9015,-1650
9427,855,2996,-489,-9972
-5351,2387,-9185,-9284,659
-2383,-6974,1690,3967,-3024
-9727,8508,9635,-4769,-2786
7270,-8057,2902,-3307,-5577
7680,3736,-7554,820,-9927
7196,8328,-6413,5302,9747
-7749,-6628,7062,3140,-9021
-7580,259,-8317,2682,3968
4875,9642,-6676,5223,-7972
-6202,3228,-3887,-550,-4021
-2668,3509,3894,-6304,7454
-3956,-5626,-1633,-2619,-8109
8445,-4049,7281,8853,5868
-4518,7490,-1397,-3525,-8058
-1653,-6692,-1266,8497,-7574
7557,1154,8718,-6523,382
1395,5399,-2844,-9182,-8208
2164,-5234,4448,9070,-817
-5846,-4953,-5945,4923,-4987
-9031,1580,-2774,-7313,103
-822,3951,8262,5209,-331
-7399,-2132,9304,-3251,-5596
-6215,9268,627,1079,-8819
3250,-2676,-9223,-9177,-3411
-6233,6118,-254,-8754,-6494
1344,1110,-93,3517,2583
-9485,-2861,-678,2905,-8714
-7698,-2104,8050,987,-3875
-742,-3444,731,695,8612
1053,-1227,9140,-2213,4770
-1831,9284,4289,9238,-7582
-7388,-8014,6703,-9803,-1379
1502,-5675,6729,-6787,-1868
-4286,-3268,9926,-5741,8405
-3048,-9118,616,9235,-8862
-2902,-8668,3396,-6918,3653
7629,-2651,-4672,50,-417
8725,7691,-9610,5967,-9316
2468,-8637,9262,-387,-9366
-982,1774,-8948,-679,-6756
9686,4341,8363,3283,1384
-1480,-9498,7361,4696,-7416
-8952,3099,2550,-7632,-2710
-782,7124,-4555,3721,-4993
-2288,2483,-3690,-4529,5748
2333,5051,-6734,5485,-7854
3847,6627,5087,-8744,1229
8326,-9701,-4753,-9485,-2533
-1792,7480,7685,8021,-251
-3683,3851,6491,2878,-3359
-9992,-1469,1611,-4924,2769
-6386,-1525,9412,8044,9557
-3267,-9993,-8361,9226,-9
8538,-2098,-6048,9802,-6677
-1664,4657,-7573,3969,6599
-1268,358,-9053,-2114,-7312
6913,6483,-9567,4702,-8981
-9758,2868,-3341,-2660,-2977
6874,7533,-7473,-9579,-4068
8293,-7653,5723,-290,4635
-3332,1182,-9777,-7674,8973
4803,-7639,-5778,9625,-2474
-1223,-8567,-8478,1875,-9796
4317,1713,3572,3419,-1574
7765,5586,-5955,-2511,-7221
-8419,8391,-7887,6326,-9012
1108,-4715,737,976,3301
2159,7365,7166,3618,1773
-8131,4509,-6119,7604,4430
6772,-2497,-710,-5825,-2741
-5008,-9537,3109,1140,2253
7172,-4431,9175,-1366,8313
6315,-3663,4860,-5199,-1230
2355,626,-5243,-1355,1533
-7390,6371,875,3299,7585
7220,-3325,9543,-3815,4227
-1924,-5677,-6195,-9660,-8091
3918,-6870,866,5714,-160
-1087,-9976,-6599,-5225,7954
988,-7125,6150,7932,-1951
-451,6550,2235,6600,4034
5075,1612,-7873,-8621,8695
-1385,-6038,5069,7244,847
8727,-4284,-3775,1832,-4410
437,-7406,9014,-364,1525
8843,5447,-2840,-6250,-1619
-8930,-6360,-2643,5691,1153
9886,2585,4656,1910,-5908
9184,-7316,-2100,1478,1273
8044,-3045,3414,8751,-5051
9819,6585,1668,3,-7945
-4076,8322,-896,-9361,-1717
1496,-3548,-4294,-8980,8179
4644,-7896,-7771,-3122,7325
-8942,-3013,9396,5752,-3377
6095,2885,3187,-9288,-7799
-1557,-9535,-4707,6971,3869
6405,584,6723,7974,9185
8309,9360,4180,4176,-9824
-6362,1306,5329,3368,126
6209,5508,-3382,-6712,-7296
-5712,477,-4285,7641,1897
-2863,-4478,3602,-9211,-4463
1462,4224,-6389,-9874,3323
-8375,-5977,-3967,4474,4917
7278,2983,2184,6918,386
-8606,8409,-5090,6309,-6058
-9747,6798,5732,-6557,-9459
-6305,-1199,4923,-2465,4039
-1169,-9306,-3305,-5473,-7464
7448,-6633,-111,-2506,7838
9943,-6783,-9692,9915,-7816
-4205,2781,-1892,3627,-5814
-4015,15,2279,7060,-5881
-3658,-8108,-4867,-264,282
-9609,2789,8714,-2122,4992
7253,1697,4620,2164,476
-1196,-9044,6695,5345,-5981
-3518,7479,5558,4715,-9073
2074,1695,-3118,-9374,-119
3765,-1410,-4931,3630,-3444
-196,-54,-4011,2163,3737
-2313,9582,7667,9877,-9736
-1842,-1261,-8916,4525,-6377
6587,4248,-6708,-9313,9171
-3232,7079,4735,9182,-8827
1843,1204,3016,3485,2043
-8064,-7334,-2700,-8324,-3280
8398,-2709,2703,225,-8143
-9834,4891,-9256,-1832,-9863
3254,-9521,8572,-6568,7511
-1752,2118,-6236,-6694,5388
8677,8219,-9626,1770,9424
-6764,8312,9218,-1981,-619
-4250,6372,-658,-675,-3568
-4602,-5815,-5946,-5549,7057
-487,-44,7775,-8810,-7369
8731,-6576,3561,5611,-666
-4268,-1207,-758,-1894,7476
6524,8707,8614,1684,1756
7890,2462,2635,9829,2288
-9960,6047,-8228,2917,8426
-853,-2908,8446,7175,1691
7949,-6466,6880,-4189,-5913
8836,-2071,-4330,13,1044
-7102,6896,8875,5999,-7845
6728,-7091,7150,8832,9871
-6175,8665,-1011,-5706,-8133
440,-9448,3498,-5512,-5423
4682,4906,-388,8052,-3503
5188,9817,-6923,4569,-1731
5887,-1596,-9662,8255,-9315
8588,-7750,-2141,-3684,-5780
-5708,-7166,-3719,2310,-4093
1291,5924,-4691,3687,-2441
-2090,849,9998,6747,-4920
-5038,-2337,7214,-3926,-7856
-4120,4395,-2059,-4483,-3948
-343,7951,3304,-5275,-1864
4833,7930,500,-8749,-504
6336,-7661,-2279,3541,-8636
-2537,-3281,4994,5577,2223
-6150,3734,8640,80,-9769
-289,6025,-563,-1804,2194
3481,-4838,1663,-5866,2808
-3416,9195,9652,-3197,-9649
6585,-4276,1075,7744,-6693
-6103,394,3649,-7569,6239
-5389,680,3788,4032,-2008
4207,1687,4149,2312,-765
6179,6740,-5122,-6879,4957
-3998,7432,-1974,3639,4776
-3151,4837,2857,3369,4023
965,3875,-9715,3552,-4409
-5905,-1626,-5340,-4320,255
3836,-1006,5352,-3428,-9069
3746,-7187,-4246,-7776,6988
4595,-80,-7316,9331,-5753
6776,5934,3726,5334,9023
-169,-9857,2590,-2235,-2740
-7143,-6869,9998,2662,9123
3183,-4282,-7093,3826,1501
-1002,6952,-8498,9459,-7289
8945,7354,-3554,-8145,-8482
6207,7298,-4718,-4450,7937
-5986,8825,1322,1961,-4551
-9215,-7017,-1204,-4814,-410
-7712,-7242,-7171,-208,3554
9355,-794,-1588,-6821,6002
1290,-2592,500,-5269,-840
2893,8842,7938,9726,9563
8014,-5020,-9487,93,337
1651,-3808,2507,2083,3459
6960,-3924,5271,-5737,6092
-9932,8756,522,-6121,-7344
-2871,8300,5819,-3449,5324
7131,6580,9012,-6299,-4972
3414,-7512,-3297,3692,5544
-3877,-6685,-7777,2334,4849
-3218,-7625,8291,-5993,6637
-2724,-7362,8603,-3496,-5593
-3406,-1151,7015,6112,-7093
-3734,1908,-6043,-7503,8089
4823,6833,-1174,2369,4066
1526,-9888,-2416,-1067,-4578
-1505,-5763,5068,3648,2397
8679,4922,3959,-3140,-2412
-3543,7300,5414,6881,-703
2205,1581,-6879,2565,2321
-3002,831,-6652,2520,8851
1023,-9161,-4244,-2751,-905
-8468,282,34,5415,-8783
-1223,-1693,1986,8692,-5989
-8823,-220,26,1088,2374
-2716,-6165,-8505,1312,4426
9412,1086,-5040,-1302,5181
-323,-1920,-5045,2927,1374
-6322,7149,7518,2135,-2594
3484,4179,-7592,8777,-6931
-1304,2480,1436,9187,4036
-8814,-3632,-3892,-9842,4833
4038,5647,-105,-6802,-4277
-4814,6503,-6134,-3439,1023
-1998,868,5418,-4089,-8378
-6700,-330,-5275,-8954,-499
-4252,6691,-5577,7129,9150
-7643,3896,5569,9902,-6618
-983,-6483,9695,206,-7777
2413,-1787,-3036,4857,-5704
605,-5687,-2227,-1049,-8870
-798,-3961,5412,6606,-6494
-5880,3954,-3061,-7580,-77
-8896,-6726,2376,-2120,4360
6795,-7586,-9966,-4859,-3922
-2083,-5733,-3578,9346,1599
721,-553,7846,-2752,-8329
6295,-2777,-2674,4726,-8262
3456,5151,-8085,5801,-2644
-8205,-6832,1875,4475,-2315
-713,-3257,-2818,-251,3457
-6916,-6300,-2170,4773,-5845
4745,-4329,-7375,-7748,-8082
-7783,-8518,-2202,-8038,4290
-4711,1534,3819,-5026,1290
9117,-5364,4334,-2941,5326
-1811,-4912,-87,5366,-3188
-1878,-8333,-2454,9453,-7982
-9312,-855,-6242,-8336,6660
5952,9225,-8379,7653,8182
-3923,-7648,-9799,4017,-8764
8267,-7465,-9744,1876,5799
4895,-9860,6437,949,7906
-9869,346,617,-3301,8738
-3187,651,2982,-3351,-1904
-997,1182,-8869,-3140,-9131
-1562,-9621,-5273,6843,-5388
-7688,-6048,3755,6740,-9050
2236,-4278,-1331,-9052,3280
1044,-5033,8415,-1191,-2219
7895,1526,-4849,7021,-3586
4600,4391,-5305,-4821,7454
3265,2741,-9785,8332,3657
9987,5860,2919,6976,-8172
-203,3843,-2175,-967,-7072
6200,6586,-3779,3731,-9558
-3120,-5291,-7012,8879,3470
1169,-6422,-3416,4850,8585
-8337,3520,-6322,8040,-6604
3500,8061,5025,2792,-276
-998,-5266,-8690,5954,-5011
2115,-4143,-4519,-238,1344
2231,-7724,-2242,5147,8846
-1083,5521,-3783,4602,-11
5921,-2354,2410,-8696,-8087
6893,-5943,-743,2267,6093
4412,-4273,1223,4837,-4963
-4631,-6556,2482,9497,-168
1926,-5037,-7132,-6621,-8668
3147,1168,1324,155,7502
-1390,-4462,1902,-3945,3295
-687,3402,-1740,4910,132
-2221,6721,-8683,4804,-4024
-5968,6503,4336,-467,8425
8648,8022,-2658,-9568,7787
9749,6648,-7099,3557,-5623
509,-8261,-1363,8571,2724
-6204,-6801,8079,-901,-7447
9621,9021,2089,3996,6306
4494,-4973,-3004,-5173,-3317
-3774,-8636,5246,-5914,171
1845,-3706,9791,9412,-7305
9282,993,4568,2629,-2782
6782,-1368,613,6813,1098
-9778,6759,5862,8276,-1785
-8748,-6912,2193,-5072,-74
2691,-8276,5210,695,3010
-6711,515,-9724,4086,-6314
-1517,8119,-1832,3192,-4196
9758,6142,7888,-7810,-2949
7510,-2734,7433,9645,-2317
-3230,6352,9214,3602,-4462
-292,-7394,2589,-2116,2992
825,3259,9188,-7815,3109
4412,-3553,6519,-7788,5460
2851,-9279,-4014,7632,-4923
5634,-719,4054,-2908,-7116
5970,669,8789,5529,-5675
941,-9935,-3594,-4350,-2632
-4389,9548,7926,519,-3790
-5291,7577,-5951,-2005,-6358
2309,-9027,6249,-971,1576
-9778,-9446,-3815,3843,-6520
9582,7485,-6243,9988,-2847
6532,6589,2220,-956,3624
-5390,-7841,2932,-9485,4427
5835,-9285,-9041,5831,-736
-2815,-2110,-5279,-457,5317
2779,4033,-399,-2524,-4878
8350,-4188,5920,-3174,4165
7865,76,-8093,-7293,-3496
8149,3160,8667,-8,192
-8276,2105,-5028,6649,-4994
100,4739,-9817,1512,5786
4192,-6494,-500,3258,1195
-9330,-7170,-6933,-2233,7995
-9814,9816,6847,678,-5999
-6032,7951,5933,-752,-7908
-2231,9366,7659,-8829,-2930
-953,285,2987,2342,-5187
9071,-1225,-7907,7408,-1373
3980,1661,596,25,1024
-1055,7111,5818,3249,-4557
6936,-3832,160,-6017,4311
6649,5089,-6539,-5524,6086
4076,1405,1545,-4332,-157
6092,-6360,1447,-2549,5266
-4429,-7103,5456,9447,9699
8563,-4191,-1976,-9008,9753
7238,-3035,-3992,-3821,-787
-4549,8340,8450,8892,-6748
6215,-1850,1561,7043,278
7115,-2808,5994,7108,3609
1305,-1075,2106,-8568,-3749
-6670,-2744,2895,-6254,2407
-9964,9948,756,8621,1851
-1131,-6500,-3569,1078,-7249
-1955,-4389,1479,-408,-4252
-2169,-1488,-4427,-611,-4188
3640,-2430,4459,-6480,8028
3688,3649,-5422,6682,-2128
4270,8962,-7241,9978,6916
-4934,135,-995,-9542,-344
-241,-7308,8332,5604,2972
9366,-110,-1525,3465,-3335
525,-3084,9786,-2007,-1755
2583,4898,-5499,2525,2937
5684,8700,-6979,-7566,463
-939,-8639,4702,1894,-1717
-7940,-1695,134,8977,8020
2411,4468,-2042,-3825,182
5440,2045,466,-9344,-5707
9205,7019,347,3552,-7661
8788,-229,6737,9303,3751
-3436,-5613,-3603,5120,7851
5850,454,-7507,-2656,9528
5674,9426,-9111,-2152,8241
-633,4043,-4976,-4566,-3178
-7246,-8984,-8693,-5250,15
